DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급
2025-06-06,20kg상자,"126,900",100,"634,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,특
2025-06-06,20kg상자,"113,300",100,"566,500",안동도매시장,안동농협(공),사과,미얀마,경북,상주시,특
2025-06-06,20kg상자,"96,000",100,"480,000",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,상
2025-06-06,20kg상자,"42,300",100,"211,500",안동도매시장,안동농협(공),사과,미얀마,대구광역시,대구광역시,상
2025-06-06,20kg상자,"144,900",80,"579,600",안동도매시장,안동청과,사과,미얀마,경북,포항시,6등
2025-06-06,20kg상자,"140,000",80,"560,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,특
2025-06-06,20kg상자,"133,900",80,"535,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,4등
2025-06-06,20kg상자,"132,300",80,"529,200",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,특
2025-06-06,20kg상자,"128,900",80,"515,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,6등
2025-06-06,20kg상자,"128,000",80,"512,000",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,7등
2025-06-06,20kg상자,"123,000",80,"492,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,7등
2025-06-06,20kg상자,"109,675",80,"438,700",안동도매시장,안동청과,사과,미얀마,경북,의성군,8등
2025-06-06,20kg상자,"108,800",80,"435,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,6등
2025-06-06,20kg상자,"75,050",80,"300,200",안동도매시장,안동청과,사과,미얀마,경북,청송군,등외
2025-06-06,20kg상자,"66,600",80,"266,400",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,7등
2025-06-06,20kg상자,"59,900",80,"239,600",안동도매시장,안동청과,사과,후지,경북,의성군,상
2025-06-06,20kg상자,"20,675",80,"82,700",안동도매시장,안동청과,사과,후지,경북,안동시,등외
2025-06-06,20kg상자,"128,000",60,"384,000",안동도매시장,안동농협(공),사과,후지,충청북도,보은군,특
2025-06-06,20kg상자,"123,900",60,"371,700",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,8등
2025-06-06,20kg상자,"113,400",60,"340,200",안동도매시장,안동농협(공),사과,미얀마,경북,상주시,6등
2025-06-06,20kg상자,"108,300",60,"324,900",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,특
2025-06-06,20kg상자,"107,600",60,"322,800",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,상
2025-06-06,20kg상자,"83,067",60,"249,200",안동도매시장,안동청과,사과,미얀마,경북,예천군,등외
2025-06-06,20kg상자,"72,033",60,"216,100",안동도매시장,안동청과,사과,미얀마,경북,포항시,등외
2025-06-06,20kg상자,"48,667",60,"146,000",안동도매시장,안동청과,사과,미얀마,경북,봉화군,등외
2025-06-06,20kg상자,"33,533",60,"100,600",안동도매시장,안동농협(공),사과,시나노골드,경북,청송군,.
2025-06-06,20kg상자,"136,600",40,"273,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,4등
2025-06-06,20kg상자,"134,900",40,"269,800",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,7등
2025-06-06,20kg상자,"133,900",40,"267,800",안동도매시장,안동청과,사과,미얀마,경북,봉화군,6등
2025-06-06,20kg상자,"133,900",40,"267,800",안동도매시장,안동청과,사과,미얀마,경북,포항시,7등
2025-06-06,20kg상자,"133,400",40,"266,800",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,7등
2025-06-06,20kg상자,"129,900",40,"259,800",안동도매시장,안동농협(공),사과,후지,충청북도,보은군,4등
2025-06-06,20kg상자,"127,900",40,"255,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,7등
2025-06-06,20kg상자,"123,300",40,"246,600",안동도매시장,안동농협(공),사과,후지,충청북도,보은군,6등
2025-06-06,20kg상자,"118,800",40,"237,600",안동도매시장,안동농협(공),사과,미얀마,경북,상주시,4등
2025-06-06,20kg상자,"109,900",40,"219,800",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,6등
2025-06-06,20kg상자,"108,000",40,"216,000",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,4등
2025-06-06,20kg상자,"73,000",40,"146,000",안동도매시장,안동농협(공),사과,미얀마,경기도,김포시,6등
2025-06-06,20kg상자,"61,000",40,"122,000",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,보통
2025-06-06,20kg상자,"50,100",40,"100,200",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,상
2025-06-06,20kg상자,"140,000",20,"140,000",안동도매시장,안동청과,사과,미얀마,경북,봉화군,5등
2025-06-06,20kg상자,"127,100",20,"127,100",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,8등
2025-06-06,20kg상자,"125,600",20,"125,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,8등
2025-06-06,20kg상자,"117,000",20,"117,000",안동도매시장,안동농협(공),사과,후지,충청북도,보은군,7등
2025-06-06,20kg상자,"113,300",20,"113,300",안동도매시장,안동청과,사과,미얀마,경북,예천군,8등
2025-06-06,20kg상자,"112,000",20,"112,000",안동도매시장,안동농협(공),사과,미얀마,경북,포항시,7등
2025-06-06,20kg상자,"104,100",20,"104,100",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,8등
2025-06-06,20kg상자,"103,000",20,"103,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,7등
2025-06-06,20kg상자,"101,400",20,"101,400",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,7등
2025-06-06,20kg상자,"70,200",20,"70,200",안동도매시장,안동농협(공),사과,미얀마,경기도,김포시,7등
2025-06-06,20kg상자,"53,000",20,"53,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,8등
2025-06-06,20kg상자,"28,000",20,"28,000",안동도매시장,안동농협(공),사과,시나노골드,경북,청송군,상
2025-06-06,20kg상자,"25,500",20,"25,500",안동도매시장,안동청과,사과,후지,경북,의성군,등외
2025-06-05,20kg상자,"52,977","17,620","46,672,800",안동도매시장,안동청과,사과,미얀마,경북,안동시,보통
2025-06-05,20kg상자,"100,066","14,900","74,549,100",안동도매시장,안동청과,사과,미얀마,경북,안동시,상
2025-06-05,20kg상자,"59,040","13,320","39,320,600",안동도매시장,안동청과,사과,미얀마,경북,의성군,보통
2025-06-05,20kg상자,"109,318","12,360","67,558,500",안동도매시장,안동청과,사과,미얀마,경북,의성군,상
2025-06-05,20kg상자,"87,476","10,260","44,875,100",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,.
2025-06-05,20kg상자,"41,995","9,560","20,073,600",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,보통
2025-06-05,20kg상자,"45,479","6,800","15,462,900",안동도매시장,안동청과,사과,미얀마,경북,영주시,보통
2025-06-05,20kg상자,"94,587","6,200","29,322,000",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,상
2025-06-05,20kg상자,"91,970","5,680","26,119,400",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,.
2025-06-05,20kg상자,"44,152","5,580","12,318,500",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,보통
2025-06-05,20kg상자,"98,483","4,460","21,961,600",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,상
2025-06-05,20kg상자,"73,149","4,300","15,727,100",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,.
2025-06-05,20kg상자,"53,416","3,920","10,469,500",안동도매시장,안동청과,사과,미얀마,경북,문경시,보통
2025-06-05,20kg상자,"116,889","3,860","22,559,500",안동도매시장,안동청과,사과,미얀마,강원,양구군,상
2025-06-05,20kg상자,"79,054","3,580","14,150,700",안동도매시장,안동청과,사과,미얀마,경남,거창군,보통
2025-06-05,20kg상자,"105,901","3,480","18,426,700",안동도매시장,안동청과,사과,미얀마,경북,문경시,상
2025-06-05,20kg상자,"108,191","3,460","18,717,100",안동도매시장,안동청과,사과,미얀마,경남,거창군,상
2025-06-05,20kg상자,"127,564","3,320","21,175,700",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,6등
2025-06-05,20kg상자,"132,241","3,300","21,819,800",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,특
2025-06-05,20kg상자,"131,829","3,220","21,224,500",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,특
2025-06-05,20kg상자,"101,160","3,180","16,084,400",안동도매시장,안동청과,사과,미얀마,경북,영주시,상
2025-06-05,20kg상자,"61,961","3,160","9,789,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,상
2025-06-05,20kg상자,"128,187","3,040","19,484,400",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,6등
2025-06-05,20kg상자,"88,608","2,860","12,670,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,.
2025-06-05,20kg상자,"116,561","2,800","16,318,600",안동도매시장,안동청과,사과,미얀마,경북,청송군,상
2025-06-05,20kg상자,"57,216","2,640","7,552,500",안동도매시장,안동청과,사과,미얀마,경북,청송군,보통
2025-06-05,20kg상자,"125,832","2,420","15,225,700",안동도매시장,안동청과,사과,미얀마,경북,안동시,5등
2025-06-05,20kg상자,"93,884","2,360","11,078,300",안동도매시장,안동청과,사과,미얀마,강원,양구군,보통
2025-06-05,20kg상자,"88,117","2,360","10,397,800",안동도매시장,안동청과,사과,미얀마,경북,봉화군,보통
2025-06-05,20kg상자,"47,416","2,320","5,500,300",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,보통
2025-06-05,20kg상자,"88,083","2,280","10,041,500",안동도매시장,안동청과,사과,미얀마,경북,경주시,상
2025-06-05,20kg상자,"99,659","2,260","11,261,500",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,.
2025-06-05,20kg상자,"116,919","2,140","12,510,300",안동도매시장,안동청과,사과,미얀마,경북,안동시,6등
2025-06-05,20kg상자,"42,271","2,040","4,311,600",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,보통
2025-06-05,20kg상자,"121,331","2,000","12,133,100",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,7등
2025-06-05,20kg상자,"127,147","1,980","12,587,600",안동도매시장,안동청과,사과,미얀마,경북,봉화군,상
2025-06-05,20kg상자,"72,928","1,980","7,219,900",안동도매시장,안동청과,사과,미얀마,경북,예천군,보통
2025-06-05,20kg상자,"134,646","1,960","13,195,300",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,4등
2025-06-05,20kg상자,"86,993","1,960","8,525,300",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,.
2025-06-05,20kg상자,"37,015","1,960","3,627,500",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,보통
2025-06-05,20kg상자,"121,013","1,940","11,738,300",안동도매시장,안동청과,사과,미얀마,경북,예천군,상
2025-06-05,20kg상자,"42,598","1,940","4,132,000",안동도매시장,안동청과,사과,미얀마,강원,정선군,보통
2025-06-05,20kg상자,"101,030","1,920","9,698,900",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,.
2025-06-05,20kg상자,"51,365","1,880","4,828,300",안동도매시장,안동청과,사과,미얀마,경북,경주시,보통
2025-06-05,20kg상자,"105,953","1,820","9,641,700",안동도매시장,안동청과,사과,후지후브락스,충북,제천시,상
2025-06-05,20kg상자,"94,137","1,800","8,472,300",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,상
2025-06-05,20kg상자,"33,500","1,760","2,948,000",안동도매시장,안동농협(공),사과,미얀마,충북,충주시,보통
2025-06-05,20kg상자,"141,314","1,740","12,294,300",안동도매시장,안동청과,사과,미얀마,경북,의성군,5등
2025-06-05,20kg상자,"135,587","1,700","11,524,900",안동도매시장,안동청과,사과,미얀마,경북,의성군,6등
2025-06-05,20kg상자,"42,269","1,680","3,550,600",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,보통
2025-06-05,20kg상자,"109,257","1,620","8,849,800",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,상
2025-06-05,20kg상자,"86,952","1,620","7,043,100",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,상
2025-06-05,20kg상자,"84,014","1,600","6,721,100",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,.
2025-06-05,20kg상자,"156,990","1,560","12,245,200",안동도매시장,안동청과,사과,미얀마,경북,봉화군,5등
2025-06-05,20kg상자,"148,779","1,560","11,604,800",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,특
2025-06-05,20kg상자,"112,591","1,560","8,782,100",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,상
2025-06-05,20kg상자,"126,042","1,540","9,705,200",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,7등
2025-06-05,20kg상자,"42,605","1,520","3,238,000",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,보통
2025-06-05,20kg상자,"101,120","1,500","7,584,000",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,.
2025-06-05,20kg상자,"97,116","1,500","7,283,700",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,상
2025-06-05,20kg상자,"153,325","1,460","11,192,700",안동도매시장,안동청과,사과,미얀마,경북,봉화군,6등
2025-06-05,20kg상자,"133,290","1,440","9,596,900",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,4등
2025-06-05,20kg상자,"51,646","1,420","3,666,900",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,보통
2025-06-05,20kg상자,"42,043","1,400","2,943,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,보통
2025-06-05,20kg상자,"102,842","1,280","6,581,900",안동도매시장,안동청과,사과,미얀마,경북,안동시,7등
2025-06-05,20kg상자,"80,592","1,220","4,916,100",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,.
2025-06-05,20kg상자,"133,142","1,200","7,988,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,6등
2025-06-05,20kg상자,"34,900","1,200","2,094,000",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,보통
2025-06-05,20kg상자,"29,300","1,180","1,728,700",안동도매시장,안동농협(공),사과,미얀마,충북,단양군,보통
2025-06-05,20kg상자,"136,798","1,140","7,797,500",안동도매시장,안동청과,사과,미얀마,경남,거창군,5등
2025-06-05,20kg상자,"99,323","1,140","5,661,400",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,상
2025-06-05,20kg상자,"53,153","1,140","3,029,700",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,보통
2025-06-05,20kg상자,"146,504","1,120","8,204,200",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,4등
2025-06-05,20kg상자,"116,523","1,120","6,525,300",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,8등
2025-06-05,20kg상자,"115,605","1,100","6,358,300",안동도매시장,안동청과,사과,미얀마,경남,합천군,상
2025-06-05,20kg상자,"60,978","1,100","3,353,800",안동도매시장,안동청과,사과,후지,경북,포항시,보통
2025-06-05,20kg상자,"151,649","1,060","8,037,400",안동도매시장,안동청과,사과,미얀마,경북,영천시,상
2025-06-05,20kg상자,"131,528","1,060","6,971,000",안동도매시장,안동청과,사과,미얀마,경북,의성군,7등
2025-06-05,20kg상자,"95,249","1,060","5,048,200",안동도매시장,안동청과,사과,후지,경북,포항시,상
2025-06-05,20kg상자,"100,777","1,040","5,240,400",안동도매시장,안동농협(공),사과,미얀마,경북,포항시,.
2025-06-05,20kg상자,"89,710","1,020","4,575,200",안동도매시장,안동농협(공),사과,미얀마,경북,김천시,.
2025-06-05,20kg상자,"81,094","1,020","4,135,800",안동도매시장,안동청과,사과,후지후브락스,충북,제천시,보통
2025-06-05,20kg상자,"135,074","1,000","6,753,700",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,6등
2025-06-05,20kg상자,"130,337",980,"6,386,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,특
2025-06-05,20kg상자,"114,888",980,"5,629,500",안동도매시장,안동청과,사과,후지후브락스,충북,제천시,5등
2025-06-05,20kg상자,"138,752",960,"6,660,100",안동도매시장,안동청과,사과,미얀마,경북,청송군,6등
2025-06-05,20kg상자,"80,500",960,"3,864,000",안동도매시장,안동농협(공),사과,미시마,경상북도,청송군,상
2025-06-05,20kg상자,"79,900",960,"3,835,200",안동도매시장,안동농협(공),사과,후지,경상북도,의성군,.
2025-06-05,20kg상자,"150,421",940,"7,069,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,특
2025-06-05,20kg상자,"37,200",920,"1,711,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,보통
2025-06-05,20kg상자,"145,975",880,"6,422,900",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,4등
2025-06-05,20kg상자,"132,372",860,"5,692,000",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,6등
2025-06-05,20kg상자,"129,744",860,"5,579,000",안동도매시장,안동청과,사과,미얀마,경북,영천시,보통
2025-06-05,20kg상자,"76,279",860,"3,280,000",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,.
2025-06-05,20kg상자,"63,363",860,"2,724,600",안동도매시장,안동청과,사과,미얀마,전북,무주군,보통
2025-06-05,20kg상자,"53,429",840,"2,244,000",안동도매시장,안동농협(공),사과,미얀마,경북,김천시,보통
2025-06-05,20kg상자,"142,349",820,"5,836,300",안동도매시장,안동청과,사과,미얀마,경북,청송군,5등
2025-06-05,20kg상자,"129,949",820,"5,327,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,7등
2025-06-05,20kg상자,"33,559",820,"1,375,900",안동도매시장,안동청과,사과,미얀마,충북,제천시,보통
2025-06-05,20kg상자,"116,833",800,"4,673,300",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,8등
2025-06-05,20kg상자,"116,785",800,"4,671,400",안동도매시장,안동청과,사과,후지후브락스,경남,함양군,상
2025-06-05,20kg상자,"135,797",780,"5,296,100",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,특
2025-06-05,20kg상자,"119,879",780,"4,675,300",안동도매시장,안동청과,사과,후지후브락스,충북,제천시,6등
2025-06-05,20kg상자,"76,708",780,"2,991,600",안동도매시장,안동청과,사과,미얀마,경남,합천군,보통
2025-06-05,20kg상자,"122,661",760,"4,661,100",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,상
2025-06-05,20kg상자,"122,034",760,"4,637,300",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,특
2025-06-05,20kg상자,"147,300",740,"5,450,100",안동도매시장,안동청과,사과,미얀마,강원,양구군,5등
2025-06-05,20kg상자,"62,027",740,"2,295,000",안동도매시장,안동농협(공),사과,미얀마,충북,충주시,.
2025-06-05,20kg상자,"129,900",720,"4,676,400",안동도매시장,안동청과,사과,미얀마,경북,포항시,8등
2025-06-05,20kg상자,"92,850",720,"3,342,600",안동도매시장,안동농협(공),사과,미얀마,경북,포항시,상
2025-06-05,20kg상자,"139,420",700,"4,879,700",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,6등
2025-06-05,20kg상자,"117,557",700,"4,114,500",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,6등
2025-06-05,20kg상자,"55,180",700,"1,931,300",안동도매시장,안동청과,사과,미얀마,경북,김천시,보통
2025-06-05,20kg상자,"150,141",680,"5,104,800",안동도매시장,안동청과,사과,미얀마,경북,봉화군,7등
2025-06-05,20kg상자,"143,606",680,"4,882,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,6등
2025-06-05,20kg상자,"126,897",680,"4,314,500",안동도매시장,안동청과,사과,미얀마,경북,문경시,6등
2025-06-05,20kg상자,"86,729",680,"2,948,800",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,상
2025-06-05,20kg상자,"128,579",660,"4,243,100",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,특
2025-06-05,20kg상자,"128,048",660,"4,225,600",안동도매시장,안동청과,사과,미얀마,경남,거창군,6등
2025-06-05,20kg상자,"116,303",660,"3,838,000",안동도매시장,안동청과,사과,미얀마,경북,김천시,상
2025-06-05,20kg상자,"106,745",660,"3,522,600",안동도매시장,안동청과,사과,미얀마,전북,무주군,상
2025-06-05,20kg상자,"102,491",660,"3,382,200",안동도매시장,안동청과,사과,미얀마,강원,정선군,상
2025-06-05,20kg상자,"95,667",660,"3,157,000",안동도매시장,안동청과,사과,후지후브락스,경남,함양군,보통
2025-06-05,20kg상자,"92,912",660,"3,066,100",안동도매시장,안동청과,사과,후지,경북,안동시,상
2025-06-05,20kg상자,"73,748",660,"2,433,700",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,.
2025-06-05,20kg상자,"144,028",640,"4,608,900",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,특
2025-06-05,20kg상자,"121,381",640,"3,884,200",안동도매시장,안동청과,사과,미얀마,경북,의성군,8등
2025-06-05,20kg상자,"91,878",640,"2,940,100",안동도매시장,안동청과,사과,미얀마,경북,안동시,8등
2025-06-05,20kg상자,"152,268",620,"4,720,300",안동도매시장,안동농협(공),사과,미얀마,경상북도,의성군,4등
2025-06-05,20kg상자,"125,571",620,"3,892,700",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,6등
2025-06-05,20kg상자,"69,452",620,"2,153,000",안동도매시장,안동청과,사과,후지,경북,안동시,보통
2025-06-05,20kg상자,"28,900",620,"895,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,보통
2025-06-05,20kg상자,"142,973",600,"4,289,200",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,특
2025-06-05,20kg상자,"129,020",600,"3,870,600",안동도매시장,안동청과,사과,미얀마,경북,청송군,7등
2025-06-05,20kg상자,"131,100",580,"3,801,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,4등
2025-06-05,20kg상자,"125,745",580,"3,646,600",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,특
2025-06-05,20kg상자,"114,262",580,"3,313,600",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,특
2025-06-05,20kg상자,"141,829",560,"3,971,200",안동도매시장,안동농협(공),사과,미얀마,경북,김천시,특
2025-06-05,20kg상자,"81,161",560,"2,272,500",안동도매시장,안동농협(공),사과,미시마,경상북도,청송군,.
2025-06-05,20kg상자,"82,389",540,"2,224,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,.
2025-06-05,20kg상자,"143,300",520,"3,725,800",안동도매시장,안동농협(공),사과,미얀마,경북,문경시,4등
2025-06-05,20kg상자,"63,846",520,"1,660,000",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,상
2025-06-05,20kg상자,"141,000",500,"3,525,000",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,6등
2025-06-05,20kg상자,"123,048",500,"3,076,200",안동도매시장,안동청과,사과,미얀마,경북,문경시,7등
2025-06-05,20kg상자,"112,000",500,"2,800,000",안동도매시장,안동청과,사과,후지,경북,포항시,6등
2025-06-05,20kg상자,"110,196",500,"2,754,900",안동도매시장,안동청과,사과,후지,경북,포항시,5등
2025-06-05,20kg상자,"99,900",500,"2,497,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,상
2025-06-05,20kg상자,"70,968",500,"1,774,200",안동도매시장,안동청과,사과,미얀마,경북,안동시,등외
2025-06-05,20kg상자,"69,900",500,"1,747,500",안동도매시장,안동청과,사과,미얀마,경북,포항시,보통
2025-06-05,20kg상자,"65,996",500,"1,649,900",안동도매시장,안동청과,사과,미얀마,경북,의성군,등외
2025-06-05,20kg상자,"120,038",480,"2,880,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,8등
2025-06-05,20kg상자,"132,678",460,"3,051,600",안동도매시장,안동청과,사과,미얀마,경북,문경시,5등
2025-06-05,20kg상자,"109,900",460,"2,527,700",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,.
2025-06-05,20kg상자,"100,474",460,"2,310,900",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,.
2025-06-05,20kg상자,"132,805",440,"2,921,700",안동도매시장,안동농협(공),사과,미얀마,경북,예천군,7등
2025-06-05,20kg상자,"96,791",440,"2,129,400",안동도매시장,안동농협(공),사과,기타사과,경북,의성군,.
2025-06-05,20kg상자,"136,900",420,"2,874,900",안동도매시장,안동청과,사과,후지후브락스,경남,함양군,5등
2025-06-05,20kg상자,"133,481",420,"2,803,100",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,특
2025-06-05,20kg상자,"123,424",420,"2,591,900",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,7등
2025-06-05,20kg상자,"123,281",420,"2,588,900",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,4등
2025-06-05,20kg상자,"103,243",420,"2,168,100",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,.
2025-06-05,20kg상자,"149,900",400,"2,998,000",안동도매시장,안동청과,사과,미얀마,경북,영천시,5등
2025-06-05,20kg상자,"143,800",400,"2,876,000",안동도매시장,안동청과,사과,미얀마,경북,예천군,5등
2025-06-05,20kg상자,"132,195",400,"2,643,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,4등
2025-06-05,20kg상자,"141,900",380,"2,696,100",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,4등
2025-06-05,20kg상자,"111,505",380,"2,118,600",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,7등
2025-06-05,20kg상자,"73,858",380,"1,403,300",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,상
2025-06-05,20kg상자,"145,900",360,"2,626,200",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,4등
2025-06-05,20kg상자,"131,233",360,"2,362,200",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,특
2025-06-05,20kg상자,"125,261",360,"2,254,700",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,7등
2025-06-05,20kg상자,"124,500",360,"2,241,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,4등
2025-06-05,20kg상자,"124,000",360,"2,232,000",안동도매시장,안동청과,사과,미얀마,경북,영주시,5등
2025-06-05,20kg상자,"120,828",360,"2,174,900",안동도매시장,안동청과,사과,미얀마,경북,청송군,8등
2025-06-05,20kg상자,"115,900",360,"2,086,200",안동도매시장,안동청과,사과,미얀마,강원,정선군,6등
2025-06-05,20kg상자,"36,900",360,"664,200",안동도매시장,안동농협(공),사과,미시마,경상북도,청송군,보통
2025-06-05,20kg상자,"140,224",340,"2,383,800",안동도매시장,안동청과,사과,미얀마,강원,양구군,6등
2025-06-05,20kg상자,"89,782",340,"1,526,300",안동도매시장,안동농협(공),사과,미얀마,경상북도,포항시,.
2025-06-05,20kg상자,"140,581",320,"2,249,300",안동도매시장,안동청과,사과,미얀마,경북,예천군,6등
2025-06-05,20kg상자,"114,125",320,"1,826,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,6등
2025-06-05,20kg상자,"111,350",320,"1,781,600",안동도매시장,안동농협(공),사과,미얀마,경북,영천시,상
2025-06-05,20kg상자,"45,500",320,"728,000",안동도매시장,안동농협(공),사과,미얀마,경북,포항시,보통
2025-06-05,20kg상자,"35,100",320,"561,600",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,보통
2025-06-05,20kg상자,"121,100",300,"1,816,500",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,8등
2025-06-05,20kg상자,"105,120",300,"1,576,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,울진군,.
2025-06-05,20kg상자,"82,373",300,"1,235,600",안동도매시장,안동농협(공),사과,미얀마,경상북도,예천군,상
2025-06-05,20kg상자,"80,840",300,"1,212,600",안동도매시장,안동농협(공),사과,미야비,경상북도,의성군,.
